"Reporter_Country_Code","Reporter_Countries","Partner_Country_Code","Partner_Countries","Item_Code","Item","Element_Code","Element","Unit","Y2020"
230,"Ukraine",105,"Israel",111,"Flour, cereals",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",58,"Flour, maize",5922,"Export Value","1000 US$",936
230,"Ukraine",105,"Israel",295,"Flour, mustard",5922,"Export Value","1000 US$",9
230,"Ukraine",105,"Israel",117,"Flour, potatoes",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",212,"Flour, pulses",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",38,"Flour, rice",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",16,"Flour, wheat",5922,"Export Value","1000 US$",6660
230,"Ukraine",105,"Israel",1232,"Food prep nes",5922,"Export Value","1000 US$",2143
230,"Ukraine",105,"Israel",115,"Food preparations, flour, malt extract",5922,"Export Value","1000 US$",226
230,"Ukraine",105,"Israel",653,"Food wastes",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",651,"Forage products",5922,"Export Value","1000 US$",48
230,"Ukraine",105,"Israel",166,"Fructose and syrup, other",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",626,"Fruit, cooked, homogenized preparations",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",620,"Fruit, dried nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",623,"Fruit, prepared nes",5922,"Export Value","1000 US$",1362
230,"Ukraine",105,"Israel",406,"Garlic",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",57,"Germ, maize",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",720,"Ginger",5922,"Export Value","1000 US$",1
230,"Ukraine",105,"Israel",172,"Glucose and dextrose",5922,"Export Value","1000 US$",10
230,"Ukraine",105,"Israel",560,"Grapes",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",246,"Groundnuts, prepared",5922,"Export Value","1000 US$",11
230,"Ukraine",105,"Israel",233,"Hazelnuts, shelled",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",1216,"Hides nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",1182,"Honey, natural",5922,"Export Value","1000 US$",1716
230,"Ukraine",105,"Israel",910,"Ice cream and edible ice",5922,"Export Value","1000 US$",1905
230,"Ukraine",105,"Israel",519,"Juice, apple, concentrated",5922,"Export Value","1000 US$",1
230,"Ukraine",105,"Israel",518,"Juice, apple, single strength",5922,"Export Value","1000 US$",27
230,"Ukraine",105,"Israel",514,"Juice, citrus, concentrated",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",622,"Juice, fruit nes",5922,"Export Value","1000 US$",50
230,"Ukraine",105,"Israel",562,"Juice, grape",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",509,"Juice, grapefruit",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",510,"Juice, grapefruit, concentrated",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",492,"Juice, orange, concentrated",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",491,"Juice, orange, single strength",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",576,"Juice, pineapple",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",580,"Juice, pineapple, concentrated",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",390,"Juice, tomato",5922,"Export Value","1000 US$",192
230,"Ukraine",105,"Israel",780,"Jute",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",407,"Leeks, other alliaceous vegetables",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",497,"Lemons and limes",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",201,"Lentils",5922,"Export Value","1000 US$",41
230,"Ukraine",105,"Israel",372,"Lettuce and chicory",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",333,"Linseed",5922,"Export Value","1000 US$",9
230,"Ukraine",105,"Israel",18,"Macaroni",5922,"Export Value","1000 US$",87
230,"Ukraine",105,"Israel",56,"Maize",5922,"Export Value","1000 US$",142190
230,"Ukraine",105,"Israel",49,"Malt",5922,"Export Value","1000 US$",1499
230,"Ukraine",105,"Israel",1242,"Margarine, short",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",1173,"Meal, meat",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",875,"Meat, beef, preparations",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",870,"Meat, cattle, boneless (beef & veal)",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",1058,"Meat, chicken",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",1061,"Meat, chicken, canned",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",1035,"Meat, pig",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",1041,"Meat, pig sausages",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",1042,"Meat, pig, preparations",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",1038,"Meat, pork",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",568,"Melons, other (inc.cantaloupes)",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",898,"Milk, skimmed dried",5922,"Export Value","1000 US$",2798
230,"Ukraine",105,"Israel",889,"Milk, whole condensed",5922,"Export Value","1000 US$",318
230,"Ukraine",105,"Israel",897,"Milk, whole dried",5922,"Export Value","1000 US$",3160
230,"Ukraine",105,"Israel",882,"Milk, whole fresh cow",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",79,"Millet",5922,"Export Value","1000 US$",671
230,"Ukraine",105,"Israel",114,"Mixes and doughs",5922,"Export Value","1000 US$",1
230,"Ukraine",105,"Israel",165,"Molasses",5922,"Export Value","1000 US$",136
230,"Ukraine",105,"Israel",449,"Mushrooms and truffles",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",451,"Mushrooms, canned",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",292,"Mustard seed",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",702,"Nutmeg, mace and cardamoms",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",235,"Nuts, prepared (exc. groundnuts)",5922,"Export Value","1000 US$",53
230,"Ukraine",105,"Israel",75,"Oats",5922,"Export Value","1000 US$",66
230,"Ukraine",105,"Israel",76,"Oats rolled",5922,"Export Value","1000 US$",157
230,"Ukraine",105,"Israel",1274,"Oil, boiled etc",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",753,"Oil, essential nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",244,"Oil, groundnut",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",334,"Oil, linseed",5922,"Export Value","1000 US$",30
230,"Ukraine",105,"Israel",60,"Oil, maize",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",271,"Oil, rapeseed",5922,"Export Value","1000 US$",4
230,"Ukraine",105,"Israel",290,"Oil, sesame",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",237,"Oil, soybean",5922,"Export Value","1000 US$",806
230,"Ukraine",105,"Israel",268,"Oil, sunflower",5922,"Export Value","1000 US$",18311
230,"Ukraine",105,"Israel",340,"Oil, vegetable origin nes",5922,"Export Value","1000 US$",47
230,"Ukraine",105,"Israel",339,"Oilseeds nes",5922,"Export Value","1000 US$",189
230,"Ukraine",105,"Israel",262,"Olives preserved",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",403,"Onions, dry",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",490,"Oranges",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",22,"Pastry",5922,"Export Value","1000 US$",2731
230,"Ukraine",105,"Israel",534,"Peaches and nectarines",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",187,"Peas, dry",5922,"Export Value","1000 US$",459
230,"Ukraine",105,"Israel",687,"Pepper (piper spp.)",5922,"Export Value","1000 US$",10
230,"Ukraine",105,"Israel",536,"Plums and sloes",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",296,"Poppy seed",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",116,"Potatoes",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",118,"Potatoes, frozen",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",270,"Rapeseed",5922,"Export Value","1000 US$",10250
230,"Ukraine",105,"Israel",28,"Rice, husked",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",31,"Rice, milled",5922,"Export Value","1000 US$",1
230,"Ukraine",105,"Israel",30,"Rice, paddy (rice milled equivalent)",5922,"Export Value","1000 US$",1
230,"Ukraine",105,"Israel",71,"Rye",5922,"Export Value","1000 US$",7
230,"Ukraine",105,"Israel",289,"Sesame seed",5922,"Export Value","1000 US$",0
230,"Ukraine",105,"Israel",83,"Sorghum",5922,"Export Value","1000 US$",4798
230,"Ukraine",105,"Israel",239,"Soya sauce",5922,"Export Value","1000 US$",30
230,"Ukraine",105,"Israel",236,"Soybeans",5922,"Export Value","1000 US$",8397
230,"Ukraine",105,"Israel",723,"Spices nes",5922,"Export Value","1000 US$",6
230,"Ukraine",105,"Israel",635,"Straw husks",5922,"Export Value","1000 US$",14
230,"Ukraine",105,"Israel",168,"Sugar confectionery",5922,"Export Value","1000 US$",1484
230,"Ukraine",105,"Israel",167,"Sugar nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",162,"Sugar Raw Centrifugal",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",164,"Sugar refined",5922,"Export Value","1000 US$",2106
230,"Ukraine",105,"Israel",267,"Sunflower seed",5922,"Export Value","1000 US$",5
230,"Ukraine",105,"Israel",448,"Sweet corn prep or preserved",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",495,"Tangerines, mandarins, clementines, satsumas",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",667,"Tea",5922,"Export Value","1000 US$",107
230,"Ukraine",105,"Israel",672,"Tea, mate extracts",5922,"Export Value","1000 US$",18
230,"Ukraine",105,"Israel",388,"Tomatoes",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",391,"Tomatoes, paste",5922,"Export Value","1000 US$",1680
230,"Ukraine",105,"Israel",392,"Tomatoes, peeled",5922,"Export Value","1000 US$",5
230,"Ukraine",105,"Israel",471,"Vegetables in vinegar",5922,"Export Value","1000 US$",206
230,"Ukraine",105,"Israel",469,"Vegetables, dehydrated",5922,"Export Value","1000 US$",1
230,"Ukraine",105,"Israel",463,"Vegetables, fresh nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",460,"Vegetables, fresh or dried products nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",473,"Vegetables, frozen",5922,"Export Value","1000 US$",25
230,"Ukraine",105,"Israel",476,"Vegetables, homogenized preparations",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",472,"Vegetables, preserved nes",5922,"Export Value","1000 US$",660
230,"Ukraine",105,"Israel",475,"Vegetables, preserved, frozen",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",474,"Vegetables, temporarily preserved",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",565,"Vermouths & similar",5922,"Export Value","1000 US$",32
230,"Ukraine",105,"Israel",110,"Wafers",5922,"Export Value","1000 US$",549
230,"Ukraine",105,"Israel",232,"Walnuts, shelled",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",222,"Walnuts, with shell",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",567,"Watermelons",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",631,"Waters,ice etc",5922,"Export Value","1000 US$",31
230,"Ukraine",105,"Israel",15,"Wheat",5922,"Export Value","1000 US$",54203
230,"Ukraine",105,"Israel",900,"Whey, dry",5922,"Export Value","1000 US$",NA
230,"Ukraine",105,"Israel",564,"Wine",5922,"Export Value","1000 US$",252
230,"Ukraine",105,"Israel",892,"Yoghurt, concentrated or not",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",221,"Almonds, with shell",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",1169,"Animals, live, non-food",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",711,"Anise, badian, fennel, coriander",5922,"Export Value","1000 US$",1
230,"Ukraine",106,"Italy",515,"Apples",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",526,"Apricots",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",527,"Apricots, dry",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",1039,"Bacon and ham",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",486,"Bananas",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",44,"Barley",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",176,"Beans, dry",5922,"Export Value","1000 US$",6656
230,"Ukraine",106,"Italy",414,"Beans, green",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",51,"Beer of barley",5922,"Export Value","1000 US$",67
230,"Ukraine",106,"Italy",169,"Beet pulp",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",634,"Beverages, distilled alcoholic",5922,"Export Value","1000 US$",464
230,"Ukraine",106,"Italy",633,"Beverages, non alcoholic",5922,"Export Value","1000 US$",101
230,"Ukraine",106,"Italy",17,"Bran, wheat",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",20,"Bread",5922,"Export Value","1000 US$",16
230,"Ukraine",106,"Italy",181,"Broad beans, horse beans, dry",5922,"Export Value","1000 US$",9
230,"Ukraine",106,"Italy",89,"Buckwheat",5922,"Export Value","1000 US$",34
230,"Ukraine",106,"Italy",886,"Butter, cow milk",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",893,"Buttermilk, curdled, acidified milk",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",358,"Cabbages and other brassicas",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",335,"Cake, linseed",5922,"Export Value","1000 US$",414
230,"Ukraine",106,"Italy",272,"Cake, rapeseed",5922,"Export Value","1000 US$",973
230,"Ukraine",106,"Italy",238,"Cake, soybeans",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",269,"Cake, sunflower",5922,"Export Value","1000 US$",36359
230,"Ukraine",106,"Italy",101,"Canary seed",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",426,"Carrots and turnips",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",230,"Cashew nuts, shelled",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",393,"Cauliflowers and broccoli",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",113,"Cereal preparations nes",5922,"Export Value","1000 US$",127
230,"Ukraine",106,"Italy",41,"Cereals, breakfast",5922,"Export Value","1000 US$",6
230,"Ukraine",106,"Italy",907,"Cheese, processed",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",901,"Cheese, whole cow milk",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",531,"Cherries",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",191,"Chick peas",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",689,"Chillies and peppers, dry",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",401,"Chillies and peppers, green",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",666,"Chocolate products nes",5922,"Export Value","1000 US$",189
230,"Ukraine",106,"Italy",517,"Cider etc",5922,"Export Value","1000 US$",5
230,"Ukraine",106,"Italy",828,"Cigarettes",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",693,"Cinnamon (cannella)",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",659,"Coffee, extracts",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",657,"Coffee, roasted",5922,"Export Value","1000 US$",18
230,"Ukraine",106,"Italy",658,"Coffee, substitutes containing coffee",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",885,"Cream fresh",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",1293,"Crude materials",5922,"Export Value","1000 US$",1185
230,"Ukraine",106,"Italy",397,"Cucumbers and gherkins",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",550,"Currants",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",654,"Dregs from brewing, distillation",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",399,"Eggplants (aubergines)",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",1064,"Eggs, dried",5922,"Export Value","1000 US$",3710
230,"Ukraine",106,"Italy",1062,"Eggs, hen, in shell",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",1037,"Fat, pigs",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",1276,"Fatty acids",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",628,"Feed, pulp of fruit",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",652,"Feed, vegetable products nes",5922,"Export Value","1000 US$",51
230,"Ukraine",106,"Italy",111,"Flour, cereals",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",58,"Flour, maize",5922,"Export Value","1000 US$",2
230,"Ukraine",106,"Italy",295,"Flour, mustard",5922,"Export Value","1000 US$",12
230,"Ukraine",106,"Italy",212,"Flour, pulses",5922,"Export Value","1000 US$",1
230,"Ukraine",106,"Italy",16,"Flour, wheat",5922,"Export Value","1000 US$",42
230,"Ukraine",106,"Italy",1232,"Food prep nes",5922,"Export Value","1000 US$",1728
230,"Ukraine",106,"Italy",115,"Food preparations, flour, malt extract",5922,"Export Value","1000 US$",2
230,"Ukraine",106,"Italy",653,"Food wastes",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",651,"Forage products",5922,"Export Value","1000 US$",234
230,"Ukraine",106,"Italy",626,"Fruit, cooked, homogenized preparations",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",620,"Fruit, dried nes",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",623,"Fruit, prepared nes",5922,"Export Value","1000 US$",9608
230,"Ukraine",106,"Italy",603,"Fruit, tropical fresh nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",406,"Garlic",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",720,"Ginger",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",172,"Glucose and dextrose",5922,"Export Value","1000 US$",1
230,"Ukraine",106,"Italy",507,"Grapefruit (inc. pomelos)",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",560,"Grapes",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",246,"Groundnuts, prepared",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",243,"Groundnuts, shelled",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",233,"Hazelnuts, shelled",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",920,"Hides, cattle, wet salted",5922,"Export Value","1000 US$",15
230,"Ukraine",106,"Italy",1182,"Honey, natural",5922,"Export Value","1000 US$",1500
230,"Ukraine",106,"Italy",1096,"Horses",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",910,"Ice cream and edible ice",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",109,"Infant food",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",519,"Juice, apple, concentrated",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",518,"Juice, apple, single strength",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",514,"Juice, citrus, concentrated",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",513,"Juice, citrus, single strength",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",622,"Juice, fruit nes",5922,"Export Value","1000 US$",136
230,"Ukraine",106,"Italy",562,"Juice, grape",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",509,"Juice, grapefruit",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",492,"Juice, orange, concentrated",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",491,"Juice, orange, single strength",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",576,"Juice, pineapple",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",580,"Juice, pineapple, concentrated",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",390,"Juice, tomato",5922,"Export Value","1000 US$",7
230,"Ukraine",106,"Italy",592,"Kiwi fruit",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",407,"Leeks, other alliaceous vegetables",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",497,"Lemons and limes",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",201,"Lentils",5922,"Export Value","1000 US$",24
230,"Ukraine",106,"Italy",372,"Lettuce and chicory",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",333,"Linseed",5922,"Export Value","1000 US$",61
230,"Ukraine",106,"Italy",18,"Macaroni",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",56,"Maize",5922,"Export Value","1000 US$",115662
230,"Ukraine",106,"Italy",1242,"Margarine, short",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",1173,"Meal, meat",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",1166,"Meat nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",875,"Meat, beef, preparations",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",867,"Meat, cattle",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",870,"Meat, cattle, boneless (beef & veal)",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",1058,"Meat, chicken",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",1061,"Meat, chicken, canned",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",1164,"Meat, dried nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",1035,"Meat, pig",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",1041,"Meat, pig sausages",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",1042,"Meat, pig, preparations",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",1038,"Meat, pork",5922,"Export Value","1000 US$",1
230,"Ukraine",106,"Italy",977,"Meat, sheep",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",1080,"Meat, turkey",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",568,"Melons, other (inc.cantaloupes)",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",888,"Milk, skimmed cow",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",889,"Milk, whole condensed",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",897,"Milk, whole dried",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",894,"Milk, whole evaporated",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",882,"Milk, whole fresh cow",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",79,"Millet",5922,"Export Value","1000 US$",2089
230,"Ukraine",106,"Italy",114,"Mixes and doughs",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",165,"Molasses",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",449,"Mushrooms and truffles",5922,"Export Value","1000 US$",10
230,"Ukraine",106,"Italy",451,"Mushrooms, canned",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",292,"Mustard seed",5922,"Export Value","1000 US$",66
230,"Ukraine",106,"Italy",235,"Nuts, prepared (exc. groundnuts)",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",75,"Oats",5922,"Export Value","1000 US$",181
230,"Ukraine",106,"Italy",76,"Oats rolled",5922,"Export Value","1000 US$",203
230,"Ukraine",106,"Italy",868,"Offals, edible, cattle",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",1036,"Offals, pigs, edible",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",1274,"Oil, boiled etc",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",753,"Oil, essential nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",244,"Oil, groundnut",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",334,"Oil, linseed",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",261,"Oil, olive, virgin",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",271,"Oil, rapeseed",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",290,"Oil, sesame",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",237,"Oil, soybean",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",268,"Oil, sunflower",5922,"Export Value","1000 US$",287312
230,"Ukraine",106,"Italy",340,"Oil, vegetable origin nes",5922,"Export Value","1000 US$",3
230,"Ukraine",106,"Italy",339,"Oilseeds nes",5922,"Export Value","1000 US$",1334
230,"Ukraine",106,"Italy",403,"Onions, dry",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",490,"Oranges",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",22,"Pastry",5922,"Export Value","1000 US$",414
230,"Ukraine",106,"Italy",534,"Peaches and nectarines",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",521,"Pears",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",187,"Peas, dry",5922,"Export Value","1000 US$",9506
230,"Ukraine",106,"Italy",417,"Peas, green",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",687,"Pepper (piper spp.)",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",843,"Pet food",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",574,"Pineapples",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",575,"Pineapples canned",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",223,"Pistachios",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",536,"Plums and sloes",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",537,"Plums dried (prunes)",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",296,"Poppy seed",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",116,"Potatoes",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",118,"Potatoes, frozen",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",561,"Raisins",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",270,"Rapeseed",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",31,"Rice, milled",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",27,"Rice, paddy",5922,"Export Value","1000 US$",NA
230,"Ukraine",106,"Italy",30,"Rice, paddy (rice milled equivalent)",5922,"Export Value","1000 US$",0
230,"Ukraine",106,"Italy",71,"Rye",5922,"Export Value","1000 US$",NA
